folioviv,foliohog,tam_loc,educa_jefe,celular,tv_paga,conex_inte,num_auto,num_tosta,num_lavad,num_compu,ing_cor,factor
1101072001,1,100 mil+,06,Si,Si,No,0,1,1,0,26716.76,633
1101072002,1,100 mil+,08,Si,No,No,0,0,0,1,41203.5,633
1101072003,1,100 mil+,11,Si,Si,Si,1,0,0,1,146281.63,633
1101072004,1,100 mil+,03,Si,No,No,0,0,1,0,17683.63,633
1101072005,1,100 mil+,09,Si,Si,Si,0,1,1,1,181860.25,633
1101072006,1,100 mil+,10,Si,No,Si,1,0,1,1,32961.71,633
1101079801,1,100 mil+,04,No,No,No,0,0,0,0,8033.79,780
1101079802,1,100 mil+,03,Si,Si,No,0,0,1,0,22526.14,780
1101079803,1,100 mil+,08,Si,No,No,0,0,0,0,11852.44,780
1101079804,1,100 mil+,03,Si,Si,No,0,0,1,0,25969.79,780
1101079805,1,100 mil+,04,Si,No,No,0,0,1,0,24900.48,780
1101137301,1,100 mil+,10,No,Si,Si,0,1,1,0,26775.94,706
1101137303,1,100 mil+,05,Si,No,No,0,0,1,0,15211.94,706
1101137305,1,100 mil+,04,No,No,No,0,0,1,0,24510.17,706
1101137306,1,100 mil+,04,No,No,No,0,0,0,0,28854.23,706
1101148601,1,100 mil+,03,Si,Si,Si,0,0,0,0,43113.55,1209
1101148602,1,100 mil+,03,No,No,No,0,0,1,0,17510.96,1209
1101148603,1,100 mil+,03,Si,Si,Si,0,0,1,1,49309.1,1209
1101148604,1,100 mil+,06,Si,No,No,0,0,1,0,40248.12,1209
1101148605,1,100 mil+,07,Si,No,Si,0,0,1,1,37657.36,1209
1101148606,1,100 mil+,06,Si,Si,Si,0,0,1,1,25423.39,1209
1101166701,1,100 mil+,03,No,No,No,0,0,1,0,16702.98,999
1101166702,1,100 mil+,04,No,Si,No,0,0,1,0,20283.43,999
1101166703,1,100 mil+,06,Si,Si,Si,0,0,1,1,55199.22,999
1101166704,1,100 mil+,06,Si,No,Si,0,0,1,0,71311.65,999
1101166705,1,100 mil+,06,Si,No,No,0,0,1,0,47606.53,999
1101267201,1,100 mil+,06,Si,No,Si,1,0,1,1,74056.3,1144
1101267203,1,100 mil+,10,Si,Si,Si,0,0,1,1,64837.11,1144
1101267206,1,100 mil+,11,Si,Si,No,0,1,0,1,54845.99,1144
1101326501,1,100 mil+,07,Si,No,No,1,0,0,0,8646.77,892
1101326502,1,100 mil+,01,Si,No,No,0,0,1,0,45106.3,892
1101326503,1,100 mil+,08,Si,No,No,0,0,1,1,35278.4,892
1101326504,1,100 mil+,04,No,No,No,0,0,1,0,16477.2,892
1101326505,1,100 mil+,06,Si,No,No,0,0,1,0,14968.95,892
1101326506,1,100 mil+,06,Si,No,No,0,0,1,0,12489.08,892
1101326506,2,100 mil+,08,Si,No,No,1,0,0,0,19745.46,892
1101379401,1,100 mil+,03,Si,No,No,0,0,1,0,36710.8,912
1101379401,2,100 mil+,06,Si,Si,No,0,0,0,0,19424.46,912
1101379402,1,100 mil+,06,Si,Si,Si,0,0,1,0,25756.25,912
1101379403,1,100 mil+,06,Si,No,No,0,0,0,0,24074.15,912
1101379404,1,100 mil+,08,No,No,No,0,0,0,0,36556.36,912
1101379405,1,100 mil+,04,Si,Si,No,0,0,0,0,20531.14,912
1101379405,2,100 mil+,08,Si,No,No,0,0,1,0,39710.53,912
1101379406,1,100 mil+,04,Si,Si,No,0,1,0,0,44140.05,912
1101426901,1,100 mil+,04,No,No,No,0,0,1,0,21377.65,890
1101426902,1,100 mil+,09,Si,No,No,0,0,0,0,23153.2,890
1101426903,1,100 mil+,03,No,No,No,0,0,1,0,40981.88,890
1101426905,1,100 mil+,03,No,No,No,0,0,1,0,54715.36,890
1101426906,1,100 mil+,06,No,Si,Si,0,0,1,1,108083.58,890
1101484001,1,100 mil+,06,Si,Si,Si,0,0,1,0,22395.35,787
1101484001,2,100 mil+,06,Si,Si,Si,1,0,1,0,30981.47,787
1101484002,1,100 mil+,06,Si,Si,No,0,0,1,1,60829.15,787
1101484003,1,100 mil+,06,Si,Si,No,0,0,0,0,11165.04,787
1101484004,1,100 mil+,06,Si,Si,No,0,0,1,0,37924.92,787
1101484005,1,100 mil+,06,Si,No,Si,0,0,1,1,49002.56,787
1101484006,1,100 mil+,04,Si,No,No,0,0,0,0,10080.11,787
1101519801,1,100 mil+,01,No,No,No,0,0,1,0,11954.36,826
1101519803,1,100 mil+,04,Si,Si,Si,0,1,1,2,76485.92,826
1101519804,1,100 mil+,03,No,Si,No,0,0,0,0,23776.12,826
1101519805,1,100 mil+,06,Si,Si,No,0,0,1,0,25830.9,826
1101519806,1,100 mil+,06,Si,Si,No,1,0,0,0,19420.6,826
1101536301,1,100 mil+,04,No,Si,No,0,0,0,0,12750.8,1258
1101536302,1,100 mil+,01,No,No,Si,1,0,0,0,12764.69,1258
1101536302,2,100 mil+,06,Si,No,Si,0,0,0,0,12956.04,1258
1101536302,3,100 mil+,06,Si,No,Si,0,1,0,0,28817.1,1258
1101536302,4,100 mil+,06,Si,No,No,0,0,1,0,7296.69,1258
1101536303,1,100 mil+,03,Si,Si,No,0,1,1,0,18310.8,1258
1101536304,1,100 mil+,06,No,No,No,1,0,1,0,11963.99,1258
1101536305,1,100 mil+,03,Si,No,No,0,0,1,1,34058.28,1258
1101536306,1,100 mil+,06,No,Si,Si,0,0,1,0,35457.74,1258
1101642601,1,100 mil+,06,Si,No,No,0,0,1,0,16770.49,738
1101642602,1,100 mil+,04,No,No,No,0,0,0,0,4661.58,738
1101642602,2,100 mil+,10,Si,No,No,1,0,1,0,92360.62,738
1101642604,1,100 mil+,06,Si,Si,No,0,0,1,0,60049.15,738
1101644701,1,100 mil+,01,Si,No,No,0,0,1,0,14884.3,1382
1101644701,2,100 mil+,03,Si,No,No,0,0,0,0,12787.02,1382
1101644702,1,100 mil+,04,Si,No,No,0,0,1,0,8498.36,1382
1101644703,1,100 mil+,04,No,No,Si,0,0,1,0,25032.27,1382
1101644705,1,100 mil+,10,Si,Si,Si,2,0,1,0,71238.1,1382
1101644706,1,100 mil+,08,Si,Si,Si,0,0,0,1,27849.28,1382
1101659201,1,100 mil+,08,Si,Si,No,0,0,1,0,84907.29,703
1101659203,1,100 mil+,06,Si,Si,No,0,1,1,1,30649.04,703
1101659204,1,100 mil+,06,Si,No,No,0,0,1,0,30434.13,703
1101659206,1,100 mil+,10,Si,Si,No,1,0,1,0,19594.36,703
1101758501,1,100 mil+,08,Si,Si,No,0,0,1,0,32184.77,1071
1101758502,1,100 mil+,08,Si,Si,No,1,0,1,0,27061.29,1071
1101758503,1,100 mil+,08,Si,Si,Si,0,0,0,0,55634.57,1071
1101758504,1,100 mil+,08,Si,Si,No,0,0,1,0,34624.63,1071
1101758505,1,100 mil+,06,Si,Si,No,1,0,1,0,51617.92,1071
1101792401,1,100 mil+,04,Si,Si,Si,1,0,1,1,61399.45,1081
1101792404,1,100 mil+,06,Si,Si,No,1,1,1,0,30707.64,1081
1101792406,1,100 mil+,10,Si,Si,Si,1,0,0,1,128205.27,1081
1101797902,1,100 mil+,03,Si,Si,Si,1,0,1,1,27400.77,1168
1101797903,1,100 mil+,07,Si,No,No,0,1,1,0,37302.26,1168
1101797905,1,100 mil+,08,Si,Si,Si,1,1,1,1,37384.68,1168
1101797906,1,100 mil+,10,Si,Si,Si,1,0,1,1,60226.77,1168
1101869001,1,100 mil+,10,Si,No,No,0,0,1,0,70884.44,1108
1101869002,1,100 mil+,10,Si,Si,Si,2,0,1,1,135122.27,1108
1101869003,1,100 mil+,10,Si,Si,No,1,1,0,1,37380.9,1108
1101869004,1,100 mil+,08,Si,Si,No,1,0,1,1,88702.08,1108
1101869006,1,100 mil+,09,Si,Si,Si,1,0,1,2,80461.94,1108
1101895801,1,100 mil+,11,Si,No,Si,2,1,1,1,215779.97,1452
1101895802,1,100 mil+,10,Si,Si,Si,0,0,0,1,105737.69,1452
1101895803,1,100 mil+,08,Si,Si,Si,2,1,1,1,77581.94,1452
1101895806,1,100 mil+,10,Si,Si,Si,1,1,1,1,72073.77,1452
1101942302,1,100 mil+,11,Si,No,Si,0,0,1,1,91801.86,1064
1101942303,1,100 mil+,10,Si,Si,Si,1,0,1,3,150351.35,1064
1101942304,1,100 mil+,08,Si,Si,Si,2,0,1,1,96808.37,1064
1101942305,1,100 mil+,10,Si,Si,No,2,0,0,0,43313.96,1064
1101942306,1,100 mil+,10,No,Si,Si,1,1,1,0,124838.68,1064
1101963601,1,100 mil+,10,Si,Si,Si,0,1,1,0,67222.39,854
1101963603,1,100 mil+,10,Si,No,Si,1,0,0,1,77104.91,854
1101963603,2,100 mil+,09,Si,No,Si,1,0,1,1,69880.31,854
1101963604,1,100 mil+,10,Si,Si,Si,0,0,1,1,109426.21,854
1101963605,1,100 mil+,11,Si,Si,Si,1,1,1,1,171983.55,854
1101963606,1,100 mil+,11,Si,No,No,0,0,1,0,83154.08,854
1102000702,1,100 mil+,10,Si,Si,Si,2,1,1,3,217323.89,1227
1102000703,1,100 mil+,11,Si,No,No,1,0,0,1,63344.25,1227
1102000704,1,100 mil+,10,Si,Si,Si,1,0,1,2,64426.22,1227
1102000705,1,100 mil+,10,Si,Si,Si,1,1,0,2,78993.42,1227
1102000706,1,100 mil+,11,Si,Si,Si,1,0,1,1,132983.58,1227
1102016201,1,100 mil+,06,Si,Si,No,1,0,1,0,31972.07,795
1102016202,1,100 mil+,08,Si,Si,Si,0,0,1,0,84000.49,795
1102016203,1,100 mil+,01,No,No,No,0,0,0,0,21983.01,795
1102016204,1,100 mil+,03,No,No,No,0,0,1,0,13549.66,795
1102016205,1,100 mil+,01,Si,Si,Si,0,0,1,1,36121.6,795
1102016206,1,100 mil+,04,Si,No,No,0,0,1,0,18541.51,795
1102030502,1,100 mil+,10,Si,No,Si,1,1,1,1,74597.1,577
1102030504,1,100 mil+,09,Si,No,Si,0,0,0,0,15308.31,577
1102030505,1,100 mil+,06,Si,Si,Si,1,0,1,0,59108.56,577
1102030506,1,100 mil+,08,Si,Si,Si,0,0,1,1,64271.73,577
1102054401,1,100 mil+,01,Si,No,No,0,0,1,0,25532.59,895
1102054402,1,100 mil+,04,Si,Si,Si,0,0,1,1,218586.62,895
1102054403,1,100 mil+,03,No,No,No,0,0,1,0,13801.03,895
1102054404,1,100 mil+,04,No,No,No,0,0,0,0,48914.59,895
1102054405,1,100 mil+,03,No,No,No,0,0,1,0,71551.54,895
1102054406,1,100 mil+,06,Si,No,No,0,0,1,0,46499.77,895
1102126901,1,100 mil+,03,Si,Si,Si,0,0,1,1,48675.78,804
1102126902,1,100 mil+,06,Si,Si,Si,0,0,1,0,29850.28,804
1102126903,1,100 mil+,10,Si,Si,Si,1,0,1,1,62918.67,804
1102126904,1,100 mil+,05,Si,Si,No,0,0,2,0,59109.03,804
1102126905,1,100 mil+,06,Si,No,No,0,0,1,0,34575.96,804
1102126906,1,100 mil+,05,Si,No,No,0,0,0,0,18864.81,804
1102155001,1,100 mil+,03,No,Si,No,0,1,1,0,37506.83,731
1102155002,1,100 mil+,03,No,Si,Si,0,0,1,0,43076.18,731
1102155002,2,100 mil+,04,Si,Si,Si,0,0,0,0,4426.61,731
1102155003,1,100 mil+,04,Si,Si,Si,0,0,1,1,65422.75,731
1102155004,1,100 mil+,04,Si,Si,Si,0,0,1,1,91666.14,731
1102155006,1,100 mil+,11,Si,Si,No,0,0,1,1,55877.53,731
1102297801,1,100 mil+,03,No,No,No,0,0,1,0,61121.79,757
1102297802,1,100 mil+,04,Si,No,Si,0,0,1,1,19057.37,757
1102297803,1,100 mil+,08,Si,No,No,0,0,1,3,21204.54,757
1102297804,1,100 mil+,01,Si,Si,No,0,1,1,0,30608.96,757
1102297805,1,100 mil+,06,Si,No,No,0,0,1,0,12030.67,757
1102297806,1,100 mil+,06,No,No,No,0,0,0,0,18491.79,757
1102300301,1,100 mil+,06,Si,No,No,1,0,1,0,31636.88,812
1102300302,1,100 mil+,06,Si,Si,Si,0,0,1,0,26520.61,812
1102300303,1,100 mil+,04,No,No,No,0,0,0,0,9831.51,812
1102300304,1,100 mil+,03,No,Si,No,0,0,1,0,28504.18,812
1102300305,1,100 mil+,04,Si,No,No,0,0,0,0,48459.39,812
1102300305,2,100 mil+,07,No,No,No,0,0,0,0,21130.43,812
1102300305,3,100 mil+,07,Si,No,No,1,0,1,0,31328.77,812
1102311601,1,100 mil+,04,Si,No,Si,0,0,1,1,54524.97,733
1102311602,1,100 mil+,04,Si,Si,Si,0,0,1,2,41763.92,733
1102311603,1,100 mil+,11,Si,No,No,0,0,1,2,74336.03,733
1102311604,1,100 mil+,04,Si,Si,Si,1,0,1,0,90526.18,733
1102311605,1,100 mil+,03,Si,No,No,0,0,0,0,22099.67,733
1102311606,1,100 mil+,04,Si,Si,Si,0,0,1,0,35867.19,733
1102348701,1,100 mil+,01,No,No,No,0,1,0,0,26975.4,768
1102348702,1,100 mil+,06,Si,No,No,0,0,1,0,45506.53,768
1102348703,1,100 mil+,06,No,Si,No,0,0,1,0,23183.6,768
1102348704,1,100 mil+,11,Si,No,Si,1,0,1,1,59557.36,768
1102348705,1,100 mil+,06,Si,No,No,0,0,1,0,30145.88,768
1102348706,1,100 mil+,06,Si,No,No,0,0,1,0,74999.96,768
1102467201,1,100 mil+,06,Si,Si,No,0,0,1,0,28477.31,851
1102467202,1,100 mil+,06,Si,Si,Si,1,0,1,1,79904.45,851
1102467204,1,100 mil+,06,No,No,No,0,0,1,0,11952.19,851
1102467205,1,100 mil+,07,Si,No,No,0,0,1,0,44471.37,851
1102467206,1,100 mil+,03,No,No,No,0,0,1,0,9366.98,851
1102484501,1,100 mil+,03,Si,Si,No,0,0,1,0,40992.11,879
1102484502,1,100 mil+,03,Si,No,No,0,1,1,0,57646.44,879
1102484503,1,100 mil+,04,Si,No,No,1,0,1,0,42726.09,879
1102484503,2,100 mil+,07,Si,No,No,0,0,0,0,35755.42,879
1102484504,1,100 mil+,08,Si,Si,Si,0,0,1,0,56248.62,879
1102484506,1,100 mil+,04,Si,No,No,0,0,0,0,20801.9,879
1102554401,1,100 mil+,06,Si,No,No,0,0,0,0,21138.66,838
1102554402,1,100 mil+,06,Si,Si,No,1,0,1,0,51141.71,838
1102554403,1,100 mil+,03,Si,No,No,0,0,1,0,19620.79,838
1102554404,1,100 mil+,04,Si,No,No,0,0,1,0,70061.25,838
1102554405,1,100 mil+,04,No,No,No,0,0,1,0,59952.8,838
1102554406,1,100 mil+,04,No,Si,No,1,0,1,0,82281.94,838
1102591901,1,100 mil+,11,Si,Si,No,1,0,1,1,38609.27,654
1102591902,1,100 mil+,11,Si,Si,Si,0,0,2,1,69347.63,654
1102591903,1,100 mil+,06,Si,Si,Si,1,0,1,1,76601.4,654
1102591904,1,100 mil+,03,Si,Si,Si,0,1,1,1,115982.26,654
1102591905,1,100 mil+,06,Si,Si,Si,1,1,1,0,45975.09,654
1102591906,1,100 mil+,03,Si,No,No,0,0,1,0,46643.42,654
1102614001,1,100 mil+,04,Si,Si,No,0,0,0,0,37096.77,839
1102614002,1,100 mil+,06,Si,No,No,0,0,0,0,14272.01,839
1102614004,1,100 mil+,03,Si,No,No,0,0,1,0,67548.46,839
1102614005,1,100 mil+,03,Si,No,No,0,0,1,0,16222.92,839
1102614006,1,100 mil+,03,No,Si,No,0,0,0,0,9349.37,839
1102654801,1,100 mil+,08,Si,No,Si,1,0,1,1,49598.34,807
1102654802,1,100 mil+,06,Si,Si,Si,2,0,1,1,82392.81,807
1102654803,1,100 mil+,04,Si,No,No,0,0,0,0,25783.86,807
1102654805,1,100 mil+,04,Si,Si,No,0,0,1,0,54383.29,807
1102654806,1,100 mil+,04,No,No,No,0,0,1,0,46077.92,807
1102678301,1,100 mil+,04,Si,No,No,1,0,1,0,35193.39,726
1102678302,1,100 mil+,04,Si,No,No,0,0,1,0,42462.9,726
1102678303,1,100 mil+,07,Si,No,No,1,0,1,0,64686.7,726
1102678304,1,100 mil+,06,Si,No,No,0,0,0,0,26608.65,726
1102678305,1,100 mil+,10,Si,Si,Si,1,1,1,2,152945.51,726
1102687601,1,100 mil+,06,Si,Si,Si,0,0,1,2,62319.73,854
1102687603,1,100 mil+,01,Si,No,No,0,0,0,0,19770.82,854
1102687604,1,100 mil+,03,Si,No,No,0,0,1,0,34311.86,854
1102687605,1,100 mil+,05,Si,Si,Si,0,0,1,0,57015.03,854
1102687606,1,100 mil+,04,Si,No,No,0,0,1,0,44340.33,854
1102687606,2,100 mil+,03,Si,No,No,0,0,1,0,7836.54,854
1102691701,1,100 mil+,04,No,Si,No,0,0,1,0,16885.7,856
1102691702,1,100 mil+,04,No,Si,Si,0,0,1,0,70422.26,856
1102691703,1,100 mil+,04,No,Si,No,0,0,1,0,62378.57,856
1102691704,1,100 mil+,04,Si,Si,No,0,0,1,0,14125.12,856
1102691705,1,100 mil+,04,Si,Si,No,0,0,1,0,22052.44,856
1102691706,1,100 mil+,01,No,No,No,0,0,1,0,77899.09,856
1102701201,1,100 mil+,01,No,No,No,0,0,1,0,7354.9,690
1102701202,1,100 mil+,01,Si,Si,Si,1,0,1,0,64263.88,690
1102701203,1,100 mil+,04,Si,Si,No,0,0,0,0,45671.24,690
1102701204,1,100 mil+,06,Si,Si,No,0,0,1,0,14312.33,690
1102701205,1,100 mil+,04,Si,Si,Si,0,0,1,0,80776.92,690
1102701206,1,100 mil+,06,Si,No,No,0,0,1,0,31289.55,690
1102719501,1,100 mil+,04,Si,No,No,1,1,1,1,61048.77,959
1102719502,1,100 mil+,06,Si,No,No,1,0,1,1,41527.16,959
1102719503,1,100 mil+,06,Si,No,No,0,0,0,0,11027.1,959
1102719504,1,100 mil+,04,Si,Si,No,0,0,1,1,56108.54,959
1102719504,2,100 mil+,04,No,Si,No,0,0,1,0,21864.11,959
1102719506,1,100 mil+,06,Si,No,No,0,0,1,0,22449.67,959
1102735403,1,100 mil+,11,Si,No,Si,1,0,1,1,68942.13,1021
1102735404,1,100 mil+,09,Si,Si,Si,0,0,1,1,46767.17,1021
1102735405,1,100 mil+,08,Si,Si,Si,1,0,0,2,38403.7,1021
1102808901,1,100 mil+,06,Si,No,No,1,0,1,0,20932.16,786
1102808902,1,100 mil+,07,Si,Si,Si,0,0,1,0,35247.86,786
1102808903,1,100 mil+,03,No,Si,Si,0,0,1,1,32022.02,786
1102808904,1,100 mil+,10,Si,Si,Si,0,0,1,1,47945.01,786
1102808905,1,100 mil+,06,No,No,No,0,0,1,0,44886.27,786
1102808906,1,100 mil+,06,Si,No,No,1,0,1,0,44451.28,786
1102879001,1,100 mil+,06,Si,No,No,0,0,1,0,27165.52,783
1102879002,1,100 mil+,06,Si,Si,Si,1,0,1,1,99791.52,783
1102879003,1,100 mil+,05,Si,Si,Si,1,1,1,1,57262.93,783
1102879004,1,100 mil+,09,Si,Si,Si,2,1,1,0,29986.83,783
1102879005,1,100 mil+,04,Si,No,Si,0,0,1,1,79963.47,783
1102879006,1,100 mil+,01,No,No,Si,0,0,1,0,19533.64,783
1102879006,2,100 mil+,04,No,No,Si,0,0,1,1,35063.29,783
1102946801,1,100 mil+,06,Si,Si,Si,0,0,0,0,38090.92,764
1102946802,1,100 mil+,05,No,Si,Si,0,0,1,0,24964.18,764
1102946803,1,100 mil+,06,Si,No,No,0,0,1,0,37218.7,764
1102946804,1,100 mil+,10,Si,Si,No,1,0,1,1,67339.77,764
1102946805,1,100 mil+,10,Si,Si,Si,1,1,1,1,79535.12,764
1102946806,1,100 mil+,08,No,No,Si,0,0,1,0,36126.44,764
1102966301,1,100 mil+,03,No,Si,Si,0,0,1,0,37856.73,797
1102966302,1,100 mil+,10,Si,No,No,0,0,0,0,43139.53,797
1102966303,1,100 mil+,07,Si,Si,Si,1,0,0,1,34542.85,797
1102966304,1,100 mil+,04,Si,Si,No,0,0,1,1,56510.47,797
1102966305,1,100 mil+,06,Si,No,No,0,0,1,0,17986.57,797
1102966306,1,100 mil+,06,No,Si,No,0,0,1,0,29435.31,797
1103069602,1,100 mil+,09,No,Si,Si,0,1,1,2,126885.24,739
1103069603,1,100 mil+,03,Si,No,No,0,0,1,0,73991.75,739
1103069604,1,100 mil+,04,Si,No,No,1,0,1,0,154244.96,739
1103069605,1,100 mil+,06,Si,No,No,0,0,1,1,58622.91,739
1103069606,1,100 mil+,07,No,No,No,1,0,1,1,22578.67,739
1103083701,1,100 mil+,08,No,No,No,0,0,0,0,26572.05,888
1103083702,1,100 mil+,06,No,Si,Si,0,0,1,1,8982.72,888
1103083703,1,100 mil+,01,Si,No,No,1,0,1,0,44688.39,888
1103083704,1,100 mil+,04,No,No,Si,0,0,1,0,21132.77,888
1103083705,1,100 mil+,04,Si,No,No,0,0,1,0,13613.39,888
1103083706,1,100 mil+,04,Si,No,No,0,0,1,0,26723.16,888
1103096201,1,100 mil+,03,Si,No,No,0,0,0,0,6607.63,915
1103096202,1,100 mil+,06,Si,No,No,1,0,1,0,28040.29,915
1103096203,1,100 mil+,10,Si,No,No,0,0,1,1,68038.76,915
1103096206,1,100 mil+,08,Si,Si,Si,1,1,1,1,43914.06,915
1103191501,1,100 mil+,04,Si,No,No,0,0,0,0,45378.57,745
1103191503,1,100 mil+,07,Si,Si,Si,0,0,1,0,60576.54,745
1103191504,1,100 mil+,06,No,No,No,0,0,1,0,12588,745
1103191505,1,100 mil+,06,No,Si,No,1,0,1,0,33311.32,745
1103191505,2,100 mil+,06,No,Si,No,0,0,0,0,9631,745
1103191505,3,100 mil+,06,Si,Si,Si,0,0,0,0,23013.56,745
1103191505,4,100 mil+,06,No,Si,No,1,0,1,0,32290.97,745
1103191506,1,100 mil+,01,Si,Si,No,0,0,2,0,49190.9,745
1103205402,1,100 mil+,04,Si,No,No,0,1,1,0,26465.98,847
